Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Guglielmo Stendardo,it ITA,DF,Pescara,35,1981,9,9,645,07.févr,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Adrian Stoian,ro ROU,MF,Crotone,25,1991,27,17,1567,17.avr,3,2,5,3,0,0,3,0,0.17,0.11,0.29,0.17,0.29
Marco Storari,it ITA,GK,Cagliari,39,1977,15,15,1256,14.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Thomas Strakosha,al ALB,GK,Lazio,21,1995,21,20,1845,20.mai,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ivan Strinić,hr CRO,DF,Napoli,29,1987,12,12,1033,11.mai,0,2,2,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17
Kevin Strootman,nl NED,MF,Roma,26,1990,33,31,2788,31.0,4,7,11,4,0,0,6,0,0.13,0.23,0.36,0.13,0.36
Stefano Sturaro,it ITA,MF,Juventus,23,1993,21,12,1038,11.mai,0,1,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Ćazim Suljić,ba BIH,FW,Crotone,19,1996,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Toni Šunjić,ba BIH,DF,Palermo,27,1988,7,2,246,02.juil,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Suso,es ESP,FW MF,Milan,22,1993,34,33,2812,31.2,7,9,16,7,0,1,5,0,0.22,0.29,0.51,0.22,0.51
Wojciech Szczęsny,pl POL,GK,Roma,26,1990,38,38,342,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Adel Taarabt,ma MAR,FW MF,Genoa,27,1989,6,1,213,02.avr,0,3,3,0,0,0,0,0,0.00,janv.27,janv.27,0.00,janv.27
Panagiotis Tachtsidis,gr GRE,MF,Cagliari,25,1991,26,24,2138,23.août,0,4,4,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17
Saphir Taïder,dz ALG,MF,Bologna,24,1992,24,22,19,21.janv,3,0,3,3,0,0,1,0,0.14,0.00,0.14,0.14,0.14
Ciprian Tătărușanu,ro ROU,GK,Fiorentina,30,1986,35,35,3099,34.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andrés Tello,co COL,FW MF,Empoli,19,1996,18,8,824,09.févr,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Cristian Tello,es ESP,FW MF,Fiorentina,24,1991,36,22,2071,23.0,4,4,8,4,0,0,1,0,0.17,0.17,0.35,0.17,0.35
Emanuele Terranova,it ITA,DF,Sassuolo,29,1987,3,2,196,02.févr,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Cyril Théréau,fr FRA,FW,Udinese,33,1983,33,31,2483,27.juin,12,1,13,11,1,2,3,0,0.43,0.04,0.47,0.40,0.43
Rafael Tolói,it ITA,DF,Atalanta,25,1990,32,31,2719,30.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00
Nenad Tomović,rs SRB,DF,Fiorentina,28,1987,25,21,1815,20.févr,0,1,1,0,0,0,12,0,0.00,0.05,0.05,0.00,0.05
Lorenzo Tonelli,it ITA,DF,Napoli,26,1990,3,3,270,3.0,2,0,2,2,0,0,2,0,0.67,0.00,0.67,0.67,0.67
Aleksandar Tonev,bg BUL,MF,Crotone,26,1990,13,9,743,08.mars,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12
Vasilis Torosidis,gr GRE,DF MF,Bologna,31,1985,28,23,1939,21.mai,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05
Lucas Torreira,uy URU,MF,Sampdoria,20,1996,35,35,3044,33.8,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03
Francesco Totti,it ITA,FW MF,Roma,39,1976,18,1,379,04.févr,2,3,5,0,2,2,1,0,0.47,0.71,janv.19,0.00,0.71
Mamadou Tounkara,sn SEN,FW,Lazio,20,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Aleksandar Trajkovski,mk MKD,FW MF,Palermo,23,1992,11,5,440,04.sept,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20
Marcello Trotta,it ITA,FW,Crotone,23,1992,29,23,1874,20.août,3,5,8,2,1,1,2,0,0.14,0.24,0.38,0.10,0.34
Mirko Valdifiori,it ITA,MF,Torino,30,1986,24,22,1775,19.juil,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Mirko Valdifiori,it ITA,MF,Napoli,30,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Borja Valero,es ESP,MF,Fiorentina,31,1985,31,30,2678,29.août,1,10,11,1,0,0,5,0,0.03,0.34,0.37,0.03,0.37
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Leonel Vangioni,ar ARG,DF MF,Milan,29,1987,15,11,945,10.mai,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Ivan Vargić,hr CRO,GK,Lazio,29,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matías Vecino,uy URU,FW MF,Fiorentina,24,1991,31,26,2355,26.févr,3,4,7,3,0,0,7,0,0.11,0.15,0.27,0.11,0.27
Miguel Veloso,pt POR,MF,Genoa,30,1986,23,22,1779,19.août,0,3,3,0,0,0,9,1,0.00,0.15,0.15,0.00,0.15
Simone Verdi,it ITA,FW MF,Bologna,24,1992,28,25,2117,23.mai,6,4,10,6,0,0,4,0,0.26,0.17,0.43,0.26,0.43
Thomas Vermaelen,be BEL,DF,Roma,30,1985,9,4,392,04.avr,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Valerio Verre,it ITA,FW MF,Pescara,22,1994,28,23,1909,21.févr,0,2,2,0,0,0,2,1,0.00,0.09,0.09,0.00,0.09
Freddie Veseli,al ALB,DF,Empoli,23,1992,17,11,1183,13.janv,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15
Emanuel Vignato,it ITA,FW MF,Chievo,15,2000,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Roberto Vitiello,it ITA,DF,Palermo,33,1983,5,5,369,04.janv,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Davide Vitturini,it ITA,DF,Pescara,19,1997,3,2,143,01.juin,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Giuseppe Vives,it ITA,MF,Torino,36,1980,3,3,225,02.mai,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Federico Viviani,it ITA,MF,Bologna,24,1992,17,13,1117,12.avr,2,2,4,2,0,0,4,1,0.16,0.16,0.32,0.16,0.32
Emiliano Viviano,it ITA,GK,Sampdoria,30,1985,17,17,153,17.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Stefan de Vrij,nl NED,DF,Lazio,24,1992,27,27,2268,25.févr,2,4,6,2,0,0,3,0,0.08,0.16,0.24,0.08,0.24
Molla Wagué,ml MLI,DF,Udinese,25,1991,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Wallace,br BRA,DF,Lazio,21,1994,25,18,1743,19.avr,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05
Silvan Widmer,ch SUI,DF MF,Udinese,23,1993,28,28,249,27.juil,0,4,4,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14
Miha Zajc,si SVN,MF,Empoli,22,1994,5,1,106,01.févr,1,0,1,1,0,0,0,0,0.85,0.00,0.85,0.85,0.85
Marco Zambelli,it ITA,DF MF,Empoli,30,1985,10,4,399,04.avr,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Francesco Zampano,it ITA,DF MF,Pescara,22,1993,34,32,2925,32.5,0,5,5,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15
Cristián Zapata,co COL,DF,Milan,29,1986,15,12,1172,13.0,1,0,1,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08
Duván Zapata,co COL,FW,Udinese,25,1991,38,37,3141,34.9,10,3,13,9,1,1,3,0,0.29,0.09,0.37,0.26,0.34
Davide Zappacosta,it ITA,DF MF,Torino,24,1992,29,25,2337,26.0,1,5,6,1,0,0,1,0,0.04,0.19,0.23,0.04,0.23
Mauro Zárate,ar ARG,FW MF,Fiorentina,29,1987,7,1,211,02.mars,2,1,3,2,0,0,1,0,0.85,0.43,janv.28,0.85,janv.28
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Piotr Zieliński,pl POL,MF,Napoli,22,1994,36,18,1868,20.août,5,7,12,5,0,0,4,0,0.24,0.34,0.58,0.24,0.58
Ervin Zukanović,ba BIH,DF,Atalanta,29,1987,19,14,1382,15.avr,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07
Dario Župarić,ba BIH,DF,Pescara,24,1992,7,3,340,03.août,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Filip Đorđević,rs SRB,FW,Lazio,28,1987,17,4,464,05.févr,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Filip Đuričić,rs SRB,FW MF,Sampdoria,24,1992,19,3,513,05.juil,0,1,1,0,0,0,4,0,0.00,0.18,0.18,0.00,0.18
Giorgio Spizzichino,,,Lazio,,,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Giuseppe Borello,,,Crotone,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
