Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Jonathan Walters;ie IRL;FW MF;Stoke City;32;1983;23;13;1 304;14.mai;4;2;6;3;1;1;1;0;0.28;0.14;0.41;0.21;0.35
Victor Wanyama;ke KEN;MF;Tottenham;25;1991;36;35;3 012;33.5;4;1;5;4;0;0;10;0;0.12;0.03;0.15;0.12;0.15
Joel Ward;eng ENG;DF MF;Crystal Palace;26;1989;38;38;3 417;38.0;0;1;1;0;0;0;7;0;0.00;0.03;0.03;0.00;0.03
Stephen Ward;ie IRL;DF FW;Burnley;30;1985;37;37;3 23;35.9;1;1;2;1;0;0;5;0;0.03;0.03;0.06;0.03;0.06
James Ward-Prowse;eng ENG;MF;Southampton;21;1994;30;22;1 883;20.sept;4;4;8;4;0;0;4;0;0.19;0.19;0.38;0.19;0.38
Marcin Wasilewski;pl POL;DF;Leicester City;36;1980;1;1;90;1.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Duncan Watmore;eng ENG;FW MF;Sunderland;22;1994;14;11;1 024;11.avr;0;2;2;0;0;0;1;0;0.00;0.18;0.18;0.00;0.18
Ben Watson;eng ENG;MF;Watford;31;1985;4;0;54;0.6;0;0;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00
Danny Welbeck;eng ENG;FW MF;Arsenal;25;1990;16;8;748;08.mars;2;2;4;2;0;0;0;0;0.24;0.24;0.48;0.24;0.48
Ashley Westwood;eng ENG;MF;Burnley;26;1990;9;6;551;06.janv;0;0;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00
Glenn Whelan;ie IRL;MF;Stoke City;32;1984;30;26;2 275;25.mars;0;1;1;0;0;0;5;0;0.00;0.04;0.04;0.00;0.04
Connor Wickham;eng ENG;FW MF;Crystal Palace;23;1993;8;4;412;04.juin;2;0;2;2;0;0;1;0;0.44;0.00;0.44;0.44;0.44
Georginio Wijnaldum;nl NED;FW MF;Liverpool;25;1990;36;33;2 972;33.0;6;8;14;6;0;0;2;0;0.18;0.24;0.42;0.18;0.42
Ashley Williams;wls WAL;DF;Everton;31;1984;36;35;3 16;35.1;1;2;3;1;0;0;7;1;0.03;0.06;0.09;0.03;0.09
Willian;br BRA;FW MF;Chelsea;27;1988;34;15;1 534;17.0;8;2;10;8;0;0;3;0;0.47;0.12;0.59;0.47;0.59
Jack Wilshere;eng ENG;MF;Arsenal;24;1992;2;0;39;0.4;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Jack Wilshere;eng ENG;MF;Bournemouth;24;1992;27;22;1 91;21.févr;0;2;2;0;0;0;3;0;0.00;0.09;0.09;0.00;0.09
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Callum Wilson;eng ENG;FW;Bournemouth;24;1992;20;16;1 356;15.janv;6;0;6;3;3;3;0;0;0.40;0.00;0.40;0.20;0.20
Marc Wilson;ie IRL;DF MF;West Brom;28;1987;4;3;254;02.août;0;0;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00
Kevin Wimmer;at AUT;DF;Tottenham;23;1992;5;4;357;4.0;0;0;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00
Harry Winks;eng ENG;MF;Tottenham;20;1996;21;3;493;05.mai;1;1;2;1;0;0;1;0;0.18;0.18;0.37;0.18;0.37
Philipp Wollscheid;de GER;DF;Stoke City;27;1989;2;2;180;2.0;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Ben Woodburn;wls WAL;FW MF;Liverpool;16;1999;5;1;86;1.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Matt Worthington;eng ENG;DF MF;Bournemouth;18;1997;1;0;17;0.2;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Granit Xhaka;ch SUI;MF;Arsenal;23;1992;32;28;2 485;27.juin;2;2;4;2;0;0;5;2;0.07;0.07;0.14;0.07;0.14
Claudio Yacob;ar ARG;MF;West Brom;29;1987;33;27;2 418;26.sept;0;0;0;0;0;0;9;0;0.00;0.00;0.00;0.00;0.00
Maya Yoshida;jp JPN;DF;Southampton;27;1988;23;23;2 07;23.0;1;0;1;1;0;0;2;0;0.04;0.00;0.04;0.04;0.04
Ashley Young;eng ENG;DF FW;Manchester Utd;31;1985;12;8;758;08.avr;0;1;1;0;0;0;2;0;0.00;0.12;0.12;0.00;0.12
Pablo Zabaleta;ar ARG;DF MF;Manchester City;31;1985;20;11;1 065;11.août;1;1;2;1;0;0;2;0;0.08;0.08;0.17;0.08;0.17
Wilfried Zaha;ci CIV;FW MF;Crystal Palace;23;1992;35;34;3 019;33.5;7;8;15;7;0;0;8;0;0.21;0.24;0.45;0.21;0.45
Mauro Zárate;ar ARG;FW MF;Watford;29;1987;3;3;203;02.mars;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Simone Zaza;it ITA;FW;West Ham;25;1991;8;5;459;05.janv;0;0;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00
Ron-Robert Zieler;de GER;GK;Leicester City;27;1989;9;8;754;08.avr;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Kurt Zouma;fr FRA;DF;Chelsea;21;1994;9;3;250;02.août;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Juan Zúñiga;co COL;DF MF;Watford;30;1985;21;6;825;09.févr;1;0;1;1;0;0;1;0;0.11;0.00;0.11;0.11;0.11
