Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Souleymane Camara,sn SEN,FW,Montpellier,34,1982,24,8,934,10.avr,2,2,4,2,0,1,1,0,03.mars,02.mai,0.9,03.avr,12,21,87,0.19,0.19,0.39,0.19,0.39,0.32,0.09,0.40,0.24,0.33
Pierrick Capelle,fr FRA,MF,Angers,30,1987,28,23,1 884,20.sept,2,1,3,2,0,0,3,0,02.juin,02.juin,02.janv,04.juil,59,89,99,0.10,0.05,0.14,0.10,0.14,0.12,0.10,0.23,0.12,0.23
Yoan Cardinale,fr FRA,GK,Nice,23,1994,10,10,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diego Carlos,br BRA,DF,Nantes,24,1993,28,27,2 291,25.mai,1,0,1,1,0,0,7,1,01.juin,01.juin,0.5,02.janv,4,67,8,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Guido Carrillo,ar ARG,FW,Monaco,26,1991,15,2,424,04.juil,4,0,4,4,0,0,0,0,02.janv,02.janv,0.1,02.févr,1,6,14,0.85,0.00,0.85,0.85,0.85,0.44,0.03,0.46,0.44,0.46
Thomas Carrique,fr FRA,DF,Bordeaux,18,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Edinson Cavani,uy URU,FW,Paris S-G,30,1987,32,30,2 581,28.juil,28,6,34,25,3,5,3,0,23.avr,19.août,6.0,25.août,30,43,168,0.98,0.21,janv.19,0.87,01.août,0.82,0.21,01.mars,0.69,0.90
Fouad Chafik,ma MAR,DF,Dijon,30,1986,23,19,1 613,17.sept,0,2,2,0,0,0,4,0,0.2,0.2,01.août,01.sept,32,59,79,0.00,0.11,0.11,0.00,0.11,0.01,0.10,0.11,0.01,0.11
Kwon Chang-hoon,kr KOR,FW MF,Dijon,23,1994,34,26,2 137,23.juil,11,3,14,11,0,0,3,0,06.juin,06.juin,02.mars,08.sept,66,40,175,0.46,0.13,0.59,0.46,0.59,0.28,0.10,0.38,0.28,0.38
Charly Charrier,fr FRA,MF FW,Amiens,31,1986,3,1,105,01.févr,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1,7,16,0.00,0.00,0.00,0.00,0.00,0.37,0.03,0.40,0.37,0.40
Pape Cheikh Diop,sn SEN,MF,Lyon,19,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Saliou Ciss,sn SEN,DF MF,Angers,27,1989,3,2,144,01.juin,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,5,10,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Issa Cissokho,sn SEN,DF,Amiens,32,1985,19,18,1 63,18.janv,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,25,49,26,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Marcus Coco,fr FRA,FW MF,Guingamp,21,1996,29,17,1 587,17.juin,2,2,4,2,0,0,5,0,02.mars,02.mars,02.févr,04.mai,77,54,156,0.11,0.11,0.23,0.11,0.23,0.13,0.13,0.26,0.13,0.26
Renaud Cohade,fr FRA,MF,Metz,32,1984,38,38,3 298,36.6,1,3,4,1,0,0,6,0,01.mars,01.mars,03.mai,04.sept,70,312,140,0.03,0.08,0.11,0.03,0.11,0.04,0.10,0.13,0.04,0.13
Racine Coly,sn SEN,DF,Nice,21,1995,7,7,617,06.sept,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,27,40,34,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Alois Confais,fr FRA,MF DF,Troyes,20,1996,15,4,611,06.août,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,3,27,12,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Daniel Congré,fr FRA,DF,Montpellier,32,1985,32,29,2 635,29.mars,1,0,1,1,0,0,4,0,01.janv,01.janv,0.2,01.mars,14,121,14,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Diego Contento,de GER,DF MF,Bordeaux,27,1990,3,1,108,01.févr,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.83,0.83,0.00,0.83,0.00,0.34,0.34,0.00,0.34
Jérémy Cordoval,gp GLP,DF,Troyes,27,1990,11,10,919,10.févr,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.6,17,33,20,0.00,0.10,0.10,0.00,0.10,0.00,0.05,0.06,0.00,0.06
