Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
James Bree,eng ENG,DF,Southampton,24,1997,5,4,367,04.janv,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4,5,12,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
Armando Broja,al ALB,FW,Chelsea,20,2001,12,2,294,03.mars,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,8,4,17,0.31,0.00,0.31,0.31,0.31,0.26,0.02,0.27,0.26,0.27
David Brooks,wls WAL,FW MF,Bournemouth,25,1997,6,2,173,01.sept,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,5,11,10,0.00,0.00,0.00,0.00,0.00,0.13,0.11,0.25,0.13,0.25
Lewis Brunt,eng ENG,DF,Leicester City,21,2000,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emi Buendía,ar ARG,MF FW,Aston Villa,25,1996,38,27,2 412,26.août,5,2,7,5,0,0,0,0,06.mars,06.mars,05.juil,12.0,60,138,137,0.19,0.07,0.26,0.19,0.26,0.24,0.21,0.45,0.24,0.45
Hugo Bueno,es ESP,DF,Wolves,19,2002,21,16,1 31,14.juin,0,1,1,0,0,0,1,0,0.2,0.2,01.mars,01.mai,52,39,64,0.00,0.07,0.07,0.00,0.07,0.01,0.09,0.10,0.01,0.10
Facundo Buonanotte,ar ARG,FW MF,Brighton,17,2004,13,6,565,06.mars,1,1,2,1,0,0,2,0,01.avr,01.avr,0.5,01.sept,9,13,42,0.16,0.16,0.32,0.16,0.32,0.22,0.09,0.31,0.22,0.31
Dan Burn,eng ENG,DF,Newcastle Utd,30,1992,38,35,3 111,34.6,1,0,1,1,0,0,5,0,02.janv,02.janv,01.mars,03.avr,29,118,46,0.03,0.00,0.03,0.03,0.03,0.06,0.04,0.10,0.06,0.10
Cafú,pt POR,MF,Nott'ham Forest,29,1993,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Moisés Caicedo,ec ECU,MF,Brighton,20,2001,37,34,3 139,34.9,1,1,2,1,0,0,10,0,01.juil,01.juil,02.juil,04.mars,38,219,61,0.03,0.03,0.06,0.03,0.06,0.05,0.08,0.12,0.05,0.12
Tom Cairney,sct SCO,MF,Fulham,31,1991,33,6,988,11.0,2,0,2,2,0,0,2,0,01.mai,01.mai,01.avr,02.sept,34,92,57,0.18,0.00,0.18,0.18,0.18,0.13,0.13,0.26,0.13,0.26
Duje Ćaleta-Car,hr CRO,DF,Southampton,25,1996,13,9,946,10.mai,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.8,5,33,0,0.10,0.00,0.10,0.10,0.10,0.08,0.00,0.08,0.08,0.08
Dominic Calvert-Lewin,eng ENG,FW,Everton,25,1997,17,15,1 165,12.sept,2,1,3,1,1,1,3,0,05.août,5.0,0.8,05.sept,18,15,56,0.15,0.08,0.23,0.08,0.15,0.45,0.06,0.51,0.39,0.45
Chem Campbell,wls WAL,FW MF,Wolves,19,2002,5,0,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,4,10,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
João Cancelo,pt POR,DF,Manchester City,28,1994,17,16,1 274,14.févr,2,1,3,2,0,0,3,1,0.8,0.8,0.9,01.juil,73,106,125,0.14,0.07,0.21,0.14,0.21,0.06,0.06,0.12,0.06,0.12
Thomas Cannon,ie IRL,FW,Everton,19,2002,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,1,0,2,0.00,0.00,0.00,0.00,0.00,0.32,janv.95,févr.27,0.32,févr.27
Sergi Canós,es ESP,FW DF,Brentford,25,1997,5,0,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,7,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.11,0.09,0.11
Diego Carlos,br BRA,DF,Aston Villa,29,1993,3,2,205,02.mars,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,11,0,0.00,0.00,0.00,0.00,0.00,0.16,0.02,0.18,0.16,0.18
Fabio Carvalho,pt POR,MF FW,Liverpool,19,2002,13,4,347,03.sept,2,0,2,2,0,0,0,0,01.janv,01.janv,0.1,01.févr,9,12,26,0.52,0.00,0.52,0.52,0.52,0.29,0.03,0.31,0.29,0.31
Casemiro,br BRA,MF,Manchester Utd,30,1992,28,24,2 124,23.juin,4,3,7,4,0,0,7,2,03.avr,03.avr,03.janv,06.mai,14,152,34,0.17,0.13,0.30,0.17,0.30,0.14,0.13,0.28,0.14,0.28
Matty Cash,pl POL,DF,Aston Villa,24,1997,26,20,1 82,20.févr,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.9,42,75,57,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05
Timothy Castagne,be BEL,DF,Leicester City,26,1995,37,36,3 254,36.2,2,3,5,2,0,0,3,0,02.févr,02.févr,02.juin,04.août,39,106,149,0.06,0.08,0.14,0.06,0.14,0.06,0.07,0.13,0.06,0.13
Jonny Castro,es ESP,DF,Wolves,28,1994,18,14,1 261,14.0,1,0,1,1,0,0,3,1,0.3,0.3,1.0,01.mars,24,70,46,0.07,0.00,0.07,0.07,0.07,0.02,0.07,0.10,0.02,0.10
Nathaniel Chalobah,eng ENG,MF,Fulham,27,1994,4,1,12,0.1,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.71,0.71,0.71
Trevoh Chalobah,eng ENG,DF,Chelsea,23,1999,25,18,1 608,17.sept,0,0,0,0,0,0,4,0,0.9,0.9,0.3,01.févr,17,71,27,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06
Calum Chambers,eng ENG,DF MF,Aston Villa,27,1995,14,2,353,03.sept,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,6,16,2,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Shea Charles,nir NIR,DF,Manchester City,18,2003,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ben Chilwell,eng ENG,DF MF,Chelsea,25,1996,23,15,1 408,15.juin,2,2,4,2,0,0,3,0,01.avr,01.avr,02.févr,03.juil,43,41,131,0.13,0.13,0.26,0.13,0.26,0.09,0.14,0.23,0.09,0.23
Ryan Christie,sct SCO,MF FW,Bournemouth,27,1995,32,22,1 834,20.avr,1,1,2,1,0,0,2,0,02.juil,02.juil,02.avr,05.janv,39,71,71,0.05,0.05,0.10,0.05,0.10,0.13,0.12,0.25,0.13,0.25
Carney Chukwuemeka,eng ENG,MF FW,Chelsea,18,2003,14,2,354,03.sept,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,21,23,21,0.00,0.00,0.00,0.00,0.00,0.10,0.16,0.26,0.10,0.26
Bobby Clark,eng ENG,MF,Liverpool,17,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nathaniel Clyne,eng ENG,DF,Crystal Palace,31,1991,22,19,1 64,18.févr,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,14,52,29,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Conor Coady,eng ENG,DF,Everton,29,1993,24,23,2 096,23.mars,1,1,2,1,0,0,2,0,0.8,0.8,0.3,01.févr,4,43,1,0.04,0.04,0.09,0.04,0.09,0.04,0.01,0.05,0.04,0.05
Jack Colback,eng ENG,MF,Nott'ham Forest,32,1989,11,4,497,05.mai,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,16,3,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Séamus Coleman,ie IRL,DF,Everton,33,1988,23,20,1 656,18.avr,1,0,1,1,0,0,1,0,0.4,0.4,0.9,01.févr,13,61,37,0.05,0.00,0.05,0.05,0.05,0.02,0.05,0.07,0.02,0.07
Nathan Collins,ie IRL,DF,Wolves,21,2001,26,19,1 814,20.févr,0,0,0,0,0,0,2,1,0.2,0.2,0.1,0.3,11,64,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
Levi Colwill,eng ENG,DF,Brighton,19,2003,17,13,1 22,13.juin,0,2,2,0,0,0,1,0,01.avr,01.avr,0.5,01.sept,16,70,3,0.00,0.15,0.15,0.00,0.15,0.10,0.04,0.14,0.10,0.14
Lewis Cook,eng ENG,MF,Bournemouth,25,1997,28,18,1 72,19.janv,0,2,2,0,0,0,4,0,0.2,0.2,02.mai,02.juil,9,63,10,0.00,0.10,0.10,0.00,0.10,0.01,0.13,0.14,0.01,0.14
